barcode,product_name,retailer_name,suspicious_price,median_price_for_barcode,reason_for_flag
9001616202131,סיליקון 0-6 (₪27.45 ליחידה),Super-Pharm,27.45,38.9,Suspected Unit Price (Keyword)
9001616202131,סיליקון 0-6 (₪27.45 ליחידה),Be Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616202131,סיליקון 0-6 (₪27.45 ליחידה),Good Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616202148,לטקס 16+ כחול (₪27.45 ליחידה),Super-Pharm,27.45,33.175,Suspected Unit Price (Keyword)
9001616202148,לטקס 16+ כחול (₪27.45 ליחידה),Be Pharm,38.9,33.175,Suspected Unit Price (Keyword)
9001616202155,סיליקון 16+ חודשים כחול (₪27.45 ליחידה),Super-Pharm,27.45,38.9,Suspected Unit Price (Keyword)
9001616202155,סיליקון 16+ חודשים כחול (₪27.45 ליחידה),Be Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616202155,סיליקון 16+ חודשים כחול (₪27.45 ליחידה),Good Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616202360,מוצצי סיליקון זוהרים בחושך 6+ כחול (₪27.45 ליחידה),Super-Pharm,27.45,38.9,Suspected Unit Price (Keyword)
9001616202360,מוצצי סיליקון זוהרים בחושך 6+ כחול (₪27.45 ליחידה),Be Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616202360,מוצצי סיליקון זוהרים בחושך 6+ כחול (₪27.45 ליחידה),Good Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616202377,מוצצי סיליקון זוהרים בחושך 0-6 תכלת (₪27.45 ליחידה),Super-Pharm,27.45,38.9,Suspected Unit Price (Keyword)
9001616202377,מוצצי סיליקון זוהרים בחושך 0-6 תכלת (₪27.45 ליחידה),Be Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616202377,מוצצי סיליקון זוהרים בחושך 0-6 תכלת (₪27.45 ליחידה),Good Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616202445,I LOVE MUMMY מוצצי סיליקון 0-6 תכלת (₪27.45 ליחידה),Super-Pharm,27.45,33.175,Suspected Unit Price (Keyword)
9001616202445,I LOVE MUMMY מוצצי סיליקון 0-6 תכלת (₪27.45 ליחידה),Good Pharm,38.9,33.175,Suspected Unit Price (Keyword)
9001616202452,מוצצי סיליקון 6+ תכלת (₪27.45 ליחידה),Super-Pharm,27.45,38.9,Suspected Unit Price (Keyword)
9001616202452,מוצצי סיליקון 6+ תכלת (₪27.45 ליחידה),Be Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616202452,מוצצי סיליקון 6+ תכלת (₪27.45 ליחידה),Good Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616202988,מוצץ סיליקון 6+ כחול (₪27.45 ליחידה),Super-Pharm,27.45,33.175,Suspected Unit Price (Keyword)
9001616202988,מוצץ סיליקון 6+ כחול (₪27.45 ליחידה),Good Pharm,38.9,33.175,Suspected Unit Price (Keyword)
9001616203305,סיליקון X למזון מהיר (₪22.45 ליחידה),Super-Pharm,22.45,29.9,Suspected Unit Price (Keyword)
9001616203305,סיליקון X למזון מהיר (₪22.45 ליחידה),Be Pharm,29.9,29.9,Suspected Unit Price (Keyword)
9001616203305,סיליקון X למזון מהיר (₪22.45 ליחידה),Good Pharm,29.9,29.9,Suspected Unit Price (Keyword)
9001616203350,לבקבוק זרימה איטית (₪22.45 ליחידה),Super-Pharm,22.45,29.9,Suspected Unit Price (Keyword)
9001616203350,לבקבוק זרימה איטית (₪22.45 ליחידה),Be Pharm,29.9,29.9,Suspected Unit Price (Keyword)
9001616203350,לבקבוק זרימה איטית (₪22.45 ליחידה),Good Pharm,29.9,29.9,Suspected Unit Price (Keyword)
9001616203367,מס' 2 זרימה בינונית (₪22.45 ליחידה),Super-Pharm,22.45,29.9,Suspected Unit Price (Keyword)
9001616203367,מס' 2 זרימה בינונית (₪22.45 ליחידה),Be Pharm,29.9,29.9,Suspected Unit Price (Keyword)
9001616203367,מס' 2 זרימה בינונית (₪22.45 ליחידה),Good Pharm,29.9,29.9,Suspected Unit Price (Keyword)
9001616203626,לבקבוק זרימה מהירה (₪22.45 ליחידה),Super-Pharm,22.45,29.9,Suspected Unit Price (Keyword)
9001616203626,לבקבוק זרימה מהירה (₪22.45 ליחידה),Be Pharm,29.9,29.9,Suspected Unit Price (Keyword)
9001616203626,לבקבוק זרימה מהירה (₪22.45 ליחידה),Good Pharm,29.9,29.9,Suspected Unit Price (Keyword)
9001616205514,לטקס 0-6 חודשים תכלת (₪27.45 ליחידה),Super-Pharm,27.45,33.175,Suspected Unit Price (Keyword)
9001616205514,לטקס 0-6 חודשים תכלת (₪27.45 ליחידה),Be Pharm,38.9,33.175,Suspected Unit Price (Keyword)
9001616205774,סיליקון 0-6 (₪27.45 ליחידה),Super-Pharm,27.45,38.9,Suspected Unit Price (Keyword)
9001616205774,סיליקון 0-6 (₪27.45 ליחידה),Be Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616205774,סיליקון 0-6 (₪27.45 ליחידה),Good Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616205781,מוצצי סיליקון 6+ כחול (₪27.45 ליחידה),Super-Pharm,27.45,38.9,Suspected Unit Price (Keyword)
9001616205781,מוצצי סיליקון 6+ כחול (₪27.45 ליחידה),Be Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616205781,מוצצי סיליקון 6+ כחול (₪27.45 ליחידה),Good Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616671579,מוצץ סיליקון 0-6 תכלת (₪27.45 ליחידה),Super-Pharm,27.45,38.9,Suspected Unit Price (Keyword)
9001616671579,מוצץ סיליקון 0-6 תכלת (₪27.45 ליחידה),Be Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616671579,מוצץ סיליקון 0-6 תכלת (₪27.45 ליחידה),Good Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616672675,זוג מגיני פטמה (₪29.95 ליחידה),Super-Pharm,29.95,44.9,Suspected Unit Price (Keyword)
9001616672675,זוג מגיני פטמה (₪29.95 ליחידה),Good Pharm,44.9,44.9,Suspected Unit Price (Keyword)
9001616672675,זוג מגיני פטמה (₪29.95 ליחידה),Be Pharm,56.5,44.9,Suspected Unit Price (Keyword)
9001616702600,סיליקון 0-2 חודשים ורוד (₪27.45 ליחידה),Super-Pharm,27.45,38.9,Suspected Unit Price (Keyword)
9001616702600,סיליקון 0-2 חודשים ורוד (₪27.45 ליחידה),Be Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702600,סיליקון 0-2 חודשים ורוד (₪27.45 ליחידה),Good Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702617,סיליקון 0-2 חודשים ירוק ואפור (₪27.45 ליחידה),Super-Pharm,27.45,38.9,Suspected Unit Price (Keyword)
9001616702617,סיליקון 0-2 חודשים ירוק ואפור (₪27.45 ליחידה),Be Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702617,סיליקון 0-2 חודשים ירוק ואפור (₪27.45 ליחידה),Good Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702648,לטקס 0-6 חודשים ורוד (₪27.45 ליחידה),Super-Pharm,27.45,27.45,Suspected Unit Price (Keyword)
9001616702655,מוצצי סיליקון זוהרים בחושך 0-6 ורוד (₪27.45 ליחידה),Super-Pharm,27.45,38.9,Suspected Unit Price (Keyword)
9001616702655,מוצצי סיליקון זוהרים בחושך 0-6 ורוד (₪27.45 ליחידה),Be Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702655,מוצצי סיליקון זוהרים בחושך 0-6 ורוד (₪27.45 ליחידה),Good Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702662,מוצצי סיליקון 0-6 ורוד (₪27.45 ליחידה),Super-Pharm,27.45,38.9,Suspected Unit Price (Keyword)
9001616702662,מוצצי סיליקון 0-6 ורוד (₪27.45 ליחידה),Be Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702662,מוצצי סיליקון 0-6 ורוד (₪27.45 ליחידה),Good Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702679,לאהבה מוצץ סיליקון 0-6 (₪27.45 ליחידה),Super-Pharm,27.45,38.9,Suspected Unit Price (Keyword)
9001616702679,לאהבה מוצץ סיליקון 0-6 (₪27.45 ליחידה),Be Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702679,לאהבה מוצץ סיליקון 0-6 (₪27.45 ליחידה),Good Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702686,I LOVE MUMMY מוצצי סיליקון 0-6 ורוד (₪27.45 ליחידה),Super-Pharm,27.45,38.9,Suspected Unit Price (Keyword)
9001616702686,I LOVE MUMMY מוצצי סיליקון 0-6 ורוד (₪27.45 ליחידה),Be Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702686,I LOVE MUMMY מוצצי סיליקון 0-6 ורוד (₪27.45 ליחידה),Good Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702693,סיליקון 0-6 (₪27.45 ליחידה),Super-Pharm,27.45,38.9,Suspected Unit Price (Keyword)
9001616702693,סיליקון 0-6 (₪27.45 ליחידה),Be Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702693,סיליקון 0-6 (₪27.45 ליחידה),Good Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702709,מוצץ לטקס 6+ ורוד (‫₪27.45 ליחידה‬),Super-Pharm,27.45,33.175,Suspected Unit Price (Keyword)
9001616702709,מוצץ לטקס 6+ ורוד (‫₪27.45 ליחידה‬),Good Pharm,38.9,33.175,Suspected Unit Price (Keyword)
9001616702716,מוצצי סיליקון זוהרים בחושך 6+ ורוד (₪27.45 ליחידה),Super-Pharm,27.45,38.9,Suspected Unit Price (Keyword)
9001616702716,מוצצי סיליקון זוהרים בחושך 6+ ורוד (₪27.45 ליחידה),Be Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702716,מוצצי סיליקון זוהרים בחושך 6+ ורוד (₪27.45 ליחידה),Good Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702723,מוצצי סיליקון זוהרים בחושך 6+ (₪27.45 ליחידה),Super-Pharm,27.45,38.9,Suspected Unit Price (Keyword)
9001616702723,מוצצי סיליקון זוהרים בחושך 6+ (₪27.45 ליחידה),Be Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702723,מוצצי סיליקון זוהרים בחושך 6+ (₪27.45 ליחידה),Good Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702761,מוצצי סיליקון 6+ ורוד (₪27.45 ליחידה),Super-Pharm,27.45,33.175,Suspected Unit Price (Keyword)
9001616702761,מוצצי סיליקון 6+ ורוד (₪27.45 ליחידה),Good Pharm,38.9,33.175,Suspected Unit Price (Keyword)
9001616702808,6+ עם פטמת סיליקון דגם קלירליין (₪27.45 ליחידה),Super-Pharm,27.45,38.9,Suspected Unit Price (Keyword)
9001616702808,6+ עם פטמת סיליקון דגם קלירליין (₪27.45 ליחידה),Be Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702808,6+ עם פטמת סיליקון דגם קלירליין (₪27.45 ליחידה),Good Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702822,סיליקון 6+ (₪27.45 ליחידה),Super-Pharm,27.45,33.175,Suspected Unit Price (Keyword)
9001616702822,סיליקון 6+ (₪27.45 ליחידה),Good Pharm,38.9,33.175,Suspected Unit Price (Keyword)
9001616702839,סיליקון 6+ (₪27.45 ליחידה),Super-Pharm,27.45,33.175,Suspected Unit Price (Keyword)
9001616702839,סיליקון 6+ (₪27.45 ליחידה),Be Pharm,38.9,33.175,Suspected Unit Price (Keyword)
9001616702846,מוצץ סיליקון 0-6 ורוד (₪27.45 ליחידה),Super-Pharm,27.45,38.9,Suspected Unit Price (Keyword)
9001616702846,מוצץ סיליקון 0-6 ורוד (₪27.45 ליחידה),Be Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702846,מוצץ סיליקון 0-6 ורוד (₪27.45 ליחידה),Good Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702853,מוצץ סיליקון 6+ ורוד (₪27.45 ליחידה),Super-Pharm,27.45,38.9,Suspected Unit Price (Keyword)
9001616702853,מוצץ סיליקון 6+ ורוד (₪27.45 ליחידה),Be Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702853,מוצץ סיליקון 6+ ורוד (₪27.45 ליחידה),Good Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702860,מוצץ סיליקון 6+ (₪27.45 ליחידה),Super-Pharm,27.45,27.45,Suspected Unit Price (Keyword)
9001616702877,סיליקון 16+ חודשים צהוב (₪27.45 ליחידה),Super-Pharm,27.45,38.9,Suspected Unit Price (Keyword)
9001616702877,סיליקון 16+ חודשים צהוב (₪27.45 ליחידה),Be Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702877,סיליקון 16+ חודשים צהוב (₪27.45 ליחידה),Good Pharm,38.9,38.9,Suspected Unit Price (Keyword)
9001616702891,לטקס 16+ ורוד (₪27.45 ליחידה),Super-Pharm,27.45,27.45,Suspected Unit Price (Keyword)
9001616705335,מס' 0 ניו בורן זרימה איטית במיוחד (₪22.45 ליחידה),Super-Pharm,22.45,26.174999999999997,Suspected Unit Price (Keyword)
9001616705335,מס' 0 ניו בורן זרימה איטית במיוחד (₪22.45 ליחידה),Be Pharm,29.9,26.174999999999997,Suspected Unit Price (Keyword)
9001616804564,לבקבוק יום ולילה תכלת (₪21.45 ליחידה),Super-Pharm,21.45,34.9,Suspected Unit Price (Keyword)
9001616804564,לבקבוק יום ולילה תכלת (₪21.45 ליחידה),Be Pharm,34.9,34.9,Suspected Unit Price (Keyword)
9001616804564,לבקבוק יום ולילה תכלת (₪21.45 ליחידה),Good Pharm,34.9,34.9,Suspected Unit Price (Keyword)
9001616804571,לבקבוק יום ולילה ורוד (₪21.45 ליחידה),Super-Pharm,21.45,34.9,Suspected Unit Price (Keyword)
9001616804571,לבקבוק יום ולילה ורוד (₪21.45 ליחידה),Be Pharm,34.9,34.9,Suspected Unit Price (Keyword)
9001616804571,לבקבוק יום ולילה ורוד (₪21.45 ליחידה),Good Pharm,34.9,34.9,Suspected Unit Price (Keyword)
9001616825101,מוצצים סיליקון 6+ צבעי מאט ליום וללילה ליום + 1 יחידה זוהר בחושך (₪21.63 ליחידה),Super-Pharm,21.63,41.265,Suspected Unit Price (Keyword)
9001616825101,מוצצים סיליקון 6+ צבעי מאט ליום וללילה ליום + 1 יחידה זוהר בחושך (₪21.63 ליחידה),Be Pharm,60.9,41.265,Suspected Unit Price (Keyword)
9001616825118,מוצצים סיליקון 6+ צבעי מאט ליום וללילה ליום + 1 יחידה זוהר בחושך (₪21.63 ליחידה),Super-Pharm,21.63,41.265,Suspected Unit Price (Keyword)
9001616825118,מוצצים סיליקון 6+ צבעי מאט ליום וללילה ליום + 1 יחידה זוהר בחושך (₪21.63 ליחידה),Be Pharm,60.9,41.265,Suspected Unit Price (Keyword)
9001616825125,מוצצים סיליקון 6+ צבעי מאט ליום וללילה ליום + 1 יחידה זוהר בחושך (₪21.63 ליחידה),Super-Pharm,21.63,41.265,Suspected Unit Price (Keyword)
9001616825125,מוצצים סיליקון 6+ צבעי מאט ליום וללילה ליום + 1 יחידה זוהר בחושך (₪21.63 ליחידה),Be Pharm,60.9,41.265,Suspected Unit Price (Keyword)
9001616840043,SUPREME NIGHT מוצצי סיליקון 0-6 זוהרים בלילה כחול-תכלת (₪40.45 ליחידה),Super-Pharm,40.45,60.175000000000004,Suspected Unit Price (Keyword)
9001616840043,SUPREME NIGHT מוצצי סיליקון 0-6 זוהרים בלילה כחול-תכלת (₪40.45 ליחידה),Be Pharm,79.9,60.175000000000004,Suspected Unit Price (Keyword)
9001616840050,SUPREME NIGHT מוצצי סיליקון 0-6 זוהרים בלילה ורוד-סגול (₪40.45 ליחידה),Super-Pharm,40.45,60.175000000000004,Suspected Unit Price (Keyword)
9001616840050,SUPREME NIGHT מוצצי סיליקון 0-6 זוהרים בלילה ורוד-סגול (₪40.45 ליחידה),Be Pharm,79.9,60.175000000000004,Suspected Unit Price (Keyword)
9001616840067,SUPREME NIGHT מוצצי סיליקון 0-6 זוהרים בלילה לבן-אפור (₪40.45 ליחידה),Super-Pharm,40.45,60.175000000000004,Suspected Unit Price (Keyword)
9001616840067,SUPREME NIGHT מוצצי סיליקון 0-6 זוהרים בלילה לבן-אפור (₪40.45 ליחידה),Be Pharm,79.9,60.175000000000004,Suspected Unit Price (Keyword)
9001616840074,SUPREME NIGHT מוצצי סיליקון 6+ זוהרים בלילה כחול-תכלת (₪40.45 ליחידה),Super-Pharm,40.45,60.175000000000004,Suspected Unit Price (Keyword)
9001616840074,SUPREME NIGHT מוצצי סיליקון 6+ זוהרים בלילה כחול-תכלת (₪40.45 ליחידה),Be Pharm,79.9,60.175000000000004,Suspected Unit Price (Keyword)
9001616840081,SUPREME NIGHT מוצצי סיליקון 6+ זוהרים בלילה ורוד-סגול (₪40.45 ליחידה),Super-Pharm,40.45,60.175000000000004,Suspected Unit Price (Keyword)
9001616840081,SUPREME NIGHT מוצצי סיליקון 6+ זוהרים בלילה ורוד-סגול (₪40.45 ליחידה),Be Pharm,79.9,60.175000000000004,Suspected Unit Price (Keyword)
9001616840098,SUPREME NIGHT מוצצי סיליקון 6+ זוהרים בלילה ירוק-לבן (₪40.45 ליחידה),Super-Pharm,40.45,60.175000000000004,Suspected Unit Price (Keyword)
9001616840098,SUPREME NIGHT מוצצי סיליקון 6+ זוהרים בלילה ירוק-לבן (₪40.45 ליחידה),Be Pharm,79.9,60.175000000000004,Suspected Unit Price (Keyword)
9002240001138,הצמדה לשיניים תותבות (₪2.33 ליחידה),Super-Pharm,2.33,13.665,Suspected Unit Price (Keyword)
9002240001138,הצמדה לשיניים תותבות (₪2.33 ליחידה),Be Pharm,25.0,13.665,Suspected Unit Price (Keyword)
9002490100490,משקה אנרגיה מוגז בתוספת קפאין וטאורין * (₪3.29 ל-),Super-Pharm,3.29,3.29,Suspiciously Low Price
9002975393836,הריבו Haribo Happy Cola - הריבו קולה (₪9 ל-),Super-Pharm,9.0,9.0,Suspiciously Low Price
9007224970158,רימיפארם יוריטסט בדיקה מהירה לזיהומים בשתן 2 בדיקות (₪23.95 ליחידה),Super-Pharm,23.95,23.95,Suspected Unit Price (Keyword)
